date,serial_number,model,capacity_bytes,failure,read-error-rate-normal,read-error-rate-raw,throughput-performance-normal,throughput-performance-raw,spin-up-time-normal,spin-up-time-raw,start/stop-count-normal,start/stop-count-raw,reallocated-sectors-count-normal,reallocated-sectors-count-raw,seek-error-rate-normal,seek-error-rate-raw,seek-time-performance-normal,seek-time-performance-raw,power-on-hours-normal,power-on-hours-raw,spin-retry-count-normal,spin-retry-count-raw,recalibration-retries-normal,recalibration-retries-raw,power-cycle-count-normal,power-cycle-count-raw,soft-read-error-rate-normal,soft-read-error-rate-raw,current-helium-level-normal,current-helium-level-raw,available-reserved-space-normal,available-reserved-space-raw,ssd-wear-leveling-count-normal,ssd-wear-leveling-count-raw,unexpected-power-loss-count-normal,unexpected-power-loss-count-raw,power-loss-protection-failure-normal,power-loss-protection-failure-raw,wear-range-delta-normal,wear-range-delta-raw,used-reserved-block-count-total-normal,used-reserved-block-count-total-raw,unused-reserved-block-count-total-normal,unused-reserved-block-count-total-raw,program-fail-count-total-normal,program-fail-count-total-raw,erase-fail-count-normal,erase-fail-count-raw,sata-downshift-error-count-normal,sata-downshift-error-count-raw,end-to-end-error-normal,end-to-end-error-raw,reported-uncorrectable-errors-normal,reported-uncorrectable-errors-raw,command-timeout-normal,command-timeout-raw,high-fly-writes-normal,high-fly-writes-raw,temperature-difference-normal,temperature-difference-raw,g-sense-error-rate-normal,g-sense-error-rate-raw,power-off-retract-count-normal,power-off-retract-count-raw,load-cycle-count-normal,load-cycle-count-raw,temperature-normal,temperature-raw,hardware-ecc-recovered-normal,hardware-ecc-recovered-raw,reallocation-event-count-normal,reallocation-event-count-raw,current-pending-sector-count-normal,current-pending-sector-count-raw,(offline)-uncorrectable-sector-count-normal,(offline)-uncorrectable-sector-count-raw,ultradma-crc-error-count-normal,ultradma-crc-error-count-raw,multi-zone-error-rate-normal,multi-zone-error-rate-raw,data-address-mark-errors-normal,data-address-mark-errors-raw,flying-height-normal,flying-height-raw,vibration-during-write-normal,vibration-during-write-raw,disk-shift-normal,disk-shift-raw,loaded-hours-normal,loaded-hours-raw,load/unload-retry-count-normal,load/unload-retry-count-raw,load-friction-normal,load-friction-raw,load/unload-cycle-count-normal,load/unload-cycle-count-raw,load-'in'-time-normal,load-'in'-time-raw,life-left-(ssds)-normal,life-left-(ssds)-raw,endurance-remaining-normal,endurance-remaining-raw,media-wearout-indicator-(ssds)-normal,media-wearout-indicator-(ssds)-raw,average-erase-count-and-maximum-erase-count-normal,average-erase-count-and-maximum-erase-count-raw,good-block-count-and-system(free)-block-count-normal,good-block-count-and-system(free)-block-count-raw,head-flying-hours-normal,head-flying-hours-raw,total-lbas-written-normal,total-lbas-written-raw,total-lbas-read-normal,total-lbas-read-raw,read-error-retry-rate-normal,read-error-retry-rate-raw,minimum-spares-remaining-normal,minimum-spares-remaining-raw,newly-added-bad-flash-block-normal,newly-added-bad-flash-block-raw,free-fall-protection-normal,free-fall-protection-raw
2021-04-01,ZA170V4J,ST8000NM0055,8.00156E+12,0,81,117585432,,,92,0,100,6,100,0,86,435431611,,,63,32742,100,0,,,100,6,,,,,,,,,,,,,,,,,,,,,,,,,100,0,100,0,100,0,100,0,64,36,89,23149,100,68,91,18458,36,36,81,117585432,,,100,0,100,0,200,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,32704,100,67678526704,100,2.90112E+11,,,,,,,,
2021-04-28,1170A02GF97G,TOSHIBA MG07ACA14TA,1.4E+13,1,100,0,100,0,100,8067,100,1,100,0,100,0,100,0,97,1446,100,0,,,100,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,0,100,0,100,105,100,24,,,100,0,100,0,100,0,200,0,,,,,,,,,100,1572866,98,1140,100,0,100,0,,,100,533,,,,,,,,,,,100,0,,,,,,,,,,,,
2021-04-01,ZLW18MP2,ST14000NM001G,1.40005E+13,0,82,162092504,,,97,0,100,3,100,0,88,644854309,,,96,3982,100,0,,,100,3,,,,,,,,,,,,,,,,,,,,,,,,,,,100,0,100,0,,,73,27,,,100,0,100,1522,27,27,,,,,100,0,100,0,200,0,100,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,3312,100,41025106488,100,77545518640,,,,,,,,
2021-06-09,PL2331LAHDL76J,HGST HMS5C4040BLE640,4.00079E+12,1,100,0,134,101,147,531,100,10,100,0,100,0,113,42,95,39364,100,0,,,100,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,415,100,415,206,29,,,100,0,100,0,100,0,200,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-21,ZCH0DXV4,ST12000NM0007,1.20001E+13,1,77,52156360,,,89,0,100,39,1,0,84,274738018,,,71,26011,100,0,,,100,39,,,,,,,,,,,,,,,,,,,,,,,,,,,43,57,100,3,,,82,18,,,100,428,98,4015,18,18,77,52156360,,,100,0,100,0,200,0,100,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,23705,100,43689861560,100,2.26306E+11,,,,,,,,
2021-04-01,ZJV5NK0J,ST12000NM0007,1.20001E+13,0,82,159991232,,,94,0,100,5,100,0,87,523188280,,,86,12311,100,0,,,100,5,,,,,,,,,,,,,,,,,,,,,,,,,,,100,0,100,0,,,69,31,,,100,154,100,544,31,31,82,159991232,,,100,0,100,0,200,0,100,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,12248,100,63029020336,100,2.15208E+11,,,,,,,,
2021-04-01,ZLW18E4D,ST14000NM001G,1.40005E+13,0,83,217430840,,,99,0,100,1,100,0,87,505285671,,,97,3328,100,0,,,100,1,,,,,,,,,,,,,,,,,,,,,,,,,,,100,0,100,0,,,75,25,,,100,0,99,2236,25,25,,,,,100,0,100,0,200,0,100,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,2885,100,41678590016,100,65472740970,,,,,,,,
2021-04-01,ZL23XFC7,ST16000NM001G,1.60009E+13,0,83,203733240,,,99,0,100,1,100,0,74,25159156,,,100,502,100,0,,,100,1,,,,,,,,,,,,,,,,,,,,,,,,,,,100,0,100,0,,,68,32,,,100,0,100,962,32,32,,,,,100,0,100,0,200,0,100,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,160,100,3602110176,100,2462821858,,,,,,,,
2021-06-02,ZA16DQ7T,ST8000NM0055,8.00156E+12,1,81,135779566,,,89,0,100,13,100,0,91,1139724839,,,58,37014,100,0,,,100,13,,,,,,,,,,,,,,,,,,,,,,,,,100,0,100,0,100,0,100,0,67,33,95,11550,100,19,77,46730,33,33,81,135779566,,,100,0,100,0,200,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,36978,100,78107869312,100,2.72932E+11,,,,,,,,
2021-04-15,57QEWPXMT,TOSHIBA MQ01ABF050,5E+11,1,100,0,100,0,100,2004,100,8,100,0,100,0,100,0,21,31965,100,0,,,100,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,23,100,0,100,3237,100,28,,,100,0,100,8,100,0,200,0,,,,,,,,,100,0,21,31963,100,0,100,0,,,100,171,,,,,,,,,,,100,0,,,,,,,,,,,,
2021-06-09,Z304JW0M,ST4000DM000,4.00079E+12,1,109,42570552,,,92,0,100,9,95,5952,89,885172561,,,44,49187,100,0,,,100,9,,,,,,,,,,,,,,,,,,,,,,,94,6,100,0,1,421,100,2,100,0,78,22,100,0,100,0,97,7264,22,22,,,,,98,416,98,416,200,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,49123,100,62464925536,100,3.0811E+11,,,,,,,,
2021-06-06,Z302SYRY,ST4000DM000,4.00079E+12,1,113,50916200,,,92,0,100,13,100,0,78,61177785,,,43,50044,100,0,,,100,13,,,,,,,,,,,,,,,,,,,,,,,95,5,100,0,75,25,100,0,100,0,74,26,100,0,100,0,94,13377,26,26,,,,,100,24,100,24,200,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,49910,100,65694858496,100,2.89174E+11,,,,,,,,
2021-04-01,X0GE72BC,WDC WUH721414ALE6L4,1.40005E+13,0,100,0,138,92,99,77,100,1,100,0,100,0,133,18,100,2642,100,0,,,100,1,,,100,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,52,100,52,69,27,,,100,0,100,0,100,0,100,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-04-12,Z305AQRM,ST4000DM000,4E+12,1,117,130930472,,,91,0,100,11,100,0,88,751231310,,,47,46814,100,0,,,100,10,,,,,,,,,,,,,,,,,,,,,,,95,5,100,0,100,0,100,0,100,0,79,21,100,0,100,0,83,34415,21,21,,,,,100,0,100,0,200,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,46410,100,59867283576,100,2.76E+11,,,,,,,,
2021-04-10,ZA174QRH,ST8000NM0055,8E+12,1,81,118516552,,,94,0,100,5,100,0,87,490111607,,,63,32948,100,0,,,100,5,,,,,,,,,,,,,,,,,,,,,,,,,100,0,100,0,100,0,100,0,65,35,94,12976,100,77,91,19197,35,35,81,118516552,,,100,0,100,0,200,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,32909,100,67848868528,100,2.94E+11,,,,,,,,
2021-04-01,PL1331LAHGXP6H,HGST HMS5C4040ALE640,4.00079E+12,0,100,0,135,98,100,533,100,8,100,0,100,0,113,42,95,36115,100,0,,,100,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,533,100,533,200,30,,,100,0,100,0,100,0,200,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-05-27,ZLW0W6ZN,ST12000NM001G,1.20001E+13,1,81,136256634,,,94,0,100,114,100,0,74,27240724,,,100,357,100,0,,,100,114,,,,,,,,,,,,,,,,,,,,,,,,,,,100,0,100,60130459662,,,77,23,,,100,113,100,377,23,23,,,,,100,0,100,0,200,0,100,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,200,100,23521388968,100,1764853309,,,,,,,,
2021-04-01,10M0A01HF97G,TOSHIBA MG07ACA14TA,1.40005E+13,0,100,0,100,0,100,7889,100,3,100,0,100,0,100,0,77,9533,100,0,,,100,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,0,100,0,100,574,100,33,,,100,0,100,0,100,0,200,0,,,,,,,,,100,35127298,78,8930,100,0,100,0,,,100,592,,,,,,,,,,,100,0,,,,,,,,,,,,
2021-04-16,QGKAG6GT,WDC WUH721414ALE6L4,1.4E+13,1,100,0,138,92,81,385,100,1,100,0,100,0,133,18,100,3096,100,0,,,100,1,,,100,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,1850,100,1850,62,33,,,100,0,100,0,100,0,100,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-04-01,ZHZ4W3D3,ST12000NM0008,1.20001E+13,0,83,189887392,,,98,0,100,2,100,0,84,271295041,,,90,8997,100,0,,,100,2,,,,,,,,,,,,,,,,,,,,,,,,,,,100,0,100,0,,,69,31,,,100,1,100,593,31,31,1,189887392,,,100,0,100,0,200,0,100,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,8906,100,59264152696,100,1.33797E+11,,,,,,,,
2021-06-26,Y5HXHKVC,WDC WUH721414ALE6L4,1.40005E+13,1,100,0,138,92,81,380,100,1,100,0,100,0,133,18,100,3241,100,0,,,100,1,,,100,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,341,100,341,60,34,,,100,0,100,0,100,0,100,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-07,ZA11FD2X,ST8000DM002,8.00156E+12,1,59,49731088,,,84,0,100,9,100,2992,92,1607675317,,,55,39631,100,0,,,100,9,,,,,,,,,,,,,,,,,,,,,,,,,100,0,97,3,100,0,100,0,64,36,98,5711,100,0,74,52305,36,36,15,49731088,,,100,0,100,0,200,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,39564,100,85423985440,100,2.97984E+11,,,,,,,,
2021-04-08,Y840A00BF97G,TOSHIBA MG07ACA14TA,1.4E+13,1,100,0,100,0,100,7746,100,3,100,0,100,0,100,0,93,3021,100,0,,,100,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,0,100,1,100,3,100,21,,,100,0,100,0,100,0,200,0,,,,,,,,,100,33947649,93,3021,100,0,100,0,,,100,593,,,,,,,,,,,100,0,,,,,,,,,,,,
2021-04-03,57HBWEEGT,TOSHIBA MQ01ABF050,5E+11,1,100,0,100,0,100,1696,100,15,100,0,100,0,100,0,28,28953,100,0,,,100,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,4,100,6,99,14743,100,35,,,100,0,100,296,100,0,200,0,,,,,,,,,100,0,29,28783,100,0,100,0,,,100,264,,,,,,,,,,,100,0,,,,,,,,,,,,
2021-06-27,11K0A02YF97G,TOSHIBA MG07ACA14TA,1.40005E+13,1,100,0,100,0,100,7924,100,1,100,0,100,0,100,0,93,2883,100,0,,,100,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,0,100,0,100,108,100,25,,,100,0,100,1,100,89,200,0,,,,,,,,,100,1703937,94,2559,100,0,100,0,,,100,540,,,,,,,,,,,100,0,,,,,,,,,,,,
2021-04-01,PL1331LAGRHPSH,HGST HMS5C4040ALE640,4.00079E+12,0,100,0,132,108,128,548,100,25,100,0,100,0,111,43,92,59590,100,0,,,100,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,693,100,693,253,20,,,100,0,100,0,100,0,200,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-21,ZCH0CCRE,ST12000NM0007,1.20001E+13,1,66,3741512,,,89,0,100,12,1,0,71,14097106,,,66,30146,100,0,,,100,11,,,,,,,,,,,,,,,,,,,,,,,,,,,1,26998,100,0,,,77,23,,,100,518,100,1444,23,23,66,3741512,,,100,0,100,0,200,0,100,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,29948,100,64104630464,100,3.36452E+11,,,,,,,,
2021-04-01,ZL22VP50,ST16000NM001G,1.60009E+13,0,83,200717368,,,98,0,100,2,100,0,74,24936133,,,100,495,100,0,,,100,2,,,,,,,,,,,,,,,,,,,,,,,,,,,100,0,100,0,,,69,31,,,100,0,100,948,31,31,,,,,100,0,100,0,200,0,100,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,160,100,3677534576,100,2384406026,,,,,,,,
2021-04-01,ZL005BV8,ST12000NM0008,1.20001E+13,0,84,235998552,,,96,0,100,4,100,0,86,425435095,,,94,5501,100,0,,,100,4,,,,,,,,,,,,,,,,,,,,,,,,,,,100,0,100,0,,,66,34,,,100,1,100,1037,34,34,3,235998552,,,100,0,100,0,200,0,100,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,5096,100,23517219824,100,66076675051,,,,,,,,
2021-04-01,70E0A0NYF97G,TOSHIBA MG07ACA14TA,1.40005E+13,0,100,0,100,0,100,7763,100,2,100,0,100,0,100,0,91,3913,100,0,,,100,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,0,100,1,100,12,100,24,,,100,0,100,0,100,0,200,0,,,,,,,,,100,203292675,91,3871,100,0,100,0,,,100,538,,,,,,,,,,,100,0,,,,,,,,,,,,
2021-06-16,ZHZ3VV9D,ST12000NM0008,1.20001E+13,1,69,165902216,,,95,0,100,5,100,40,85,306343850,,,84,14782,100,0,,,100,4,,,,,,,,,,,,,,,,,,,,,,,,,,,98,2,100,0,,,70,30,,,100,38,100,682,30,30,1,165902216,,,100,400,100,400,200,0,100,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,14682,100,71458734832,100,2.29489E+11,,,,,,,,
2021-04-01,ZA12AT21,ST8000NM0055,8.00156E+12,0,80,104155304,,,84,0,100,8,100,8,85,289702672,,,63,33240,100,0,,,100,8,,,,,,,,,,,,,,,,,,,,,,,,,100,0,100,0,100,0,100,0,66,34,82,37653,100,0,78,44999,34,34,1,104155304,,,100,0,100,0,200,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,33197,100,71926486256,100,2.48036E+11,,,,,,,,
2021-06-16,Z302T70Q,ST4000DM000,4.00079E+12,1,118,199785984,,,91,0,100,33,100,0,79,87477744,,,43,50534,100,0,,,100,33,,,,,,,,,,,,,,,,,,,,,,,92,8,100,0,78,22,100,0,100,0,71,29,100,0,100,0,93,14575,29,29,,,,,100,16,100,16,200,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,50337,100,66278355952,100,2.89324E+11,,,,,,,,
2021-04-01,7LZ01MYC,Seagate BarraCuda SSD ZA250CM10002,2.50059E+11,0,100,0,,,,,,,,,,,,,100,12738,,,,,100,14,,,,,100,154,100,8.07469E+11,100,5,,,0,10,,,,,,,,,,,,,,,,,,,,,,,100,5,,,95,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,1.09951E+14,100,4.50972E+11,100,53650,,,100,1.12514E+11,,,100,30570,100,15567,,,,,,,,
2021-04-07,Z302T748,ST4000DM000,4E+12,1,108,15508280,,,92,0,100,32,91,12296,75,34208356,,,45,48870,100,0,,,100,32,,,,,,,,,,,,,,,,,,,,,,,1,542,100,0,1,592,100,1,100,0,71,29,100,0,100,4,93,14464,29,29,,,,,88,1968,88,1968,200,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,48668,100,67212470624,100,3.06E+11,,,,,,,,
2021-04-01,40U0A00TF97G,TOSHIBA MG07ACA14TA,1.40005E+13,0,100,0,100,0,100,7835,100,5,100,0,100,0,100,0,85,6026,100,0,,,100,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,17,100,3,100,398,100,37,,,100,0,100,0,100,0,200,0,,,,,,,,,100,18612227,86,5713,100,0,100,0,,,100,592,,,,,,,,,,,100,0,,,,,,,,,,,,
2021-04-01,AAG6TBWH,HGST HUH721212ALN604,1.20001E+13,0,100,0,130,100,100,0,100,4,100,0,100,0,128,18,98,16150,100,0,,,100,4,,,100,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,728,100,728,200,30,,,100,0,100,0,100,0,200,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-04-01,40P0A04VF97G,TOSHIBA MG07ACA14TA,1.40005E+13,0,100,0,100,0,100,7763,100,3,100,0,100,0,100,0,85,6293,100,0,,,100,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,14,100,2,100,97,100,29,,,100,0,100,0,100,0,200,0,,,,,,,,,100,1703937,85,6004,100,0,100,0,,,100,540,,,,,,,,,,,100,0,,,,,,,,,,,,
2021-04-01,ZA153SD9,ST8000NM0055,8.00156E+12,0,79,73856720,,,85,0,100,8,100,8,95,3028412170,,,63,33236,100,0,,,100,8,,,,,,,,,,,,,,,,,,,,,,,,,100,0,100,0,100,0,100,0,53,47,90,20279,100,21,100,103,47,47,22,73856720,,,100,0,100,0,200,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,33224,100,70611366840,100,2.60158E+11,,,,,,,,
2021-04-02,S300YCYJ,ST4000DM000,4E+12,1,115,188634138,,,92,0,100,15,100,0,90,968099408,,,43,50559,100,0,,,100,15,,,,,,,,,,,,,,,,,,,,,,,100,0,100,0,98,2,100,0,100,0,77,23,100,0,100,0,80,40846,23,23,,,,,100,8,100,8,200,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,50204,100,68022769968,100,2.82E+11,,,,,,,,
2021-04-15,S2ZYJ9GGB01023,ST500LM012 HN,5E+11,1,100,1543,252,0,94,1835,100,3,252,0,252,0,252,0,100,15861,252,0,100,389,100,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,2,252,0,,,64,28,100,0,252,0,100,12,252,0,200,0,100,338016,,,,,,,,,,,100,389,,,93,78941,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-02,Z305NZMD,ST4000DM000,4.00079E+12,1,116,116577248,,,91,0,100,9,100,0,87,515205929,,,48,46230,100,0,,,100,9,,,,,,,,,,,,,,,,,,,,,,,100,0,100,0,100,0,100,0,100,0,72,28,100,0,100,0,73,54274,28,28,,,,,100,0,100,0,200,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,45876,100,54986671824,100,2.77883E+11,,,,,,,,
2021-04-01,ZLW18P9B,ST14000NM001G,1.40005E+13,0,83,219864992,,,95,0,100,4,100,0,88,640858897,,,96,4070,100,0,,,100,4,,,,,,,,,,,,,,,,,,,,,,,,,,,100,0,100,0,,,67,33,,,100,0,100,1669,33,33,,,,,100,0,100,0,200,0,100,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,3326,100,41352248968,100,75081278374,,,,,,,,
2021-04-01,PL2331LAHDRNJJ,HGST HMS5C4040BLE640,4.00079E+12,0,100,0,133,104,100,0,100,3,100,0,100,0,115,41,94,43401,100,0,,,100,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,3,100,3,171,35,,,100,0,100,0,100,0,200,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-02,Z304JW65,ST4000DM000,4.00079E+12,1,117,162331888,,,91,0,100,12,100,0,89,933663376,,,44,49533,100,0,,,100,12,,,,,,,,,,,,,,,,,,,,,,,98,2,100,0,13,87,100,0,100,0,77,23,100,0,100,0,96,8016,23,23,,,,,100,48,100,48,200,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,49434,100,62488100160,100,2.86334E+11,,,,,,,,
2021-04-05,ZL23WSSA,ST16000NM001G,1.6E+13,1,83,204321368,,,96,0,100,3,100,0,76,38198522,,,100,616,100,0,,,100,3,,,,,,,,,,,,,,,,,,,,,,,,,,,94,6,100,8590786573,,,70,30,,,100,0,100,993,30,30,,,,,100,0,100,0,200,0,100,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,256,100,4963966496,100,3542997244,,,,,,,,
2021-04-01,5PHN1V5D,HGST HUH721212ALE604,1.20001E+13,0,100,0,132,96,100,0,100,2,100,0,100,0,140,15,100,146,100,0,,,100,2,,,100,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,39,100,39,230,26,,,100,0,100,0,100,0,200,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-04-19,ZL22ZXH9,ST16000NM001G,1.6E+13,1,72,102972048,,,98,0,100,3,100,0,80,4404851874,,,99,945,100,0,,,100,1,,,,,,,,,,,,,,,,,,,,,,,,,,,93,7,100,17180196869,,,70,30,,,100,2,100,965,30,30,,,,,96,2608,96,2608,200,0,100,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,597,100,11326753400,100,10506857886,,,,,,,,
2021-06-19,ZHZ39KGM,ST14000NM0138,1.40005E+13,1,81,116414152,,,91,0,100,17,100,0,88,4988987926,,,95,5238,100,0,,,100,17,,,,,,,,,,,,,,,,,,,,,,,,,,,1,197,97,8590065668,,,68,32,,,100,19,98,4242,32,32,1,116414152,,,100,8,100,8,200,0,100,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,3930,100,50140570139,100,63258239284,,,,,,,,
2021-06-01,ZL22ZHRB,ST16000NM001G,1.60009E+13,1,81,123992872,,,97,0,100,3,100,0,85,334915764,,,98,1967,100,0,,,100,2,,,,,,,,,,,,,,,,,,,,,,,,,,,100,0,100,0,,,73,27,,,100,1,100,1002,27,27,,,,,100,0,100,0,200,0,100,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,1625,100,26115319248,100,34557458058,,,,,,,,
2021-06-21,ZA12KYYH,ST8000DM002,8.00156E+12,1,78,59245152,,,90,0,100,5,100,0,93,1900121162,,,52,42855,100,0,,,100,5,,,,,,,,,,,,,,,,,,,,,,,,,100,0,100,0,100,0,100,0,67,33,69,62428,100,1,92,17478,33,33,1,59245152,,,100,0,100,0,200,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,42793,100,82313199960,100,3.69948E+11,,,,,,,,
2021-06-15,ZA18197Y,ST8000NM0055,8.00156E+12,1,56,221050320,,,89,0,100,15,99,4560,91,1241677730,,,62,33917,100,0,,,100,15,,,,,,,,,,,,,,,,,,,,,,,,,100,0,76,24,100,0,100,0,55,45,97,6211,100,49,89,23710,45,45,83,221050320,,,100,16,100,16,200,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,33889,100,70434134656,100,3.17026E+11,,,,,,,,
2021-04-04,ZCH0APGY,ST12000NM0007,1.2E+13,1,77,146868744,,,96,0,100,3,48,8768,87,535857798,,,71,25461,100,0,,,100,3,,,,,,,,,,,,,,,,,,,,,,,,,,,1,704,100,0,,,73,27,,,100,417,100,1323,27,27,82,146868744,,,100,0,100,0,200,0,100,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,25265,100,59626996016,100,2.57E+11,,,,,,,,
2021-06-28,Z7OVTDCCT,TOSHIBA MQ01ABF050M,5.00108E+11,1,100,0,100,0,100,1489,100,23,100,0,100,0,100,0,45,22228,100,0,,,100,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,14,100,8,90,109900,100,34,,,100,0,100,0,100,0,200,0,,,,,,,,,100,0,47,21531,100,0,100,0,,,100,257,,,,,,,,,,,100,0,,,,,,,,,,,,
2021-05-16,X0GDYMJC,WDC WUH721414ALE6L4,1.40005E+13,1,100,0,138,96,99,77,100,1,100,0,100,0,133,18,100,5093,100,0,,,100,1,,,100,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,147,100,147,100,23,,,100,0,100,24,100,0,100,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-04-01,ZA17ZNM9,ST8000NM0055,8.00156E+12,0,81,139934144,,,89,0,100,11,100,0,87,501538737,,,65,31466,100,0,,,100,9,,,,,,,,,,,,,,,,,,,,,,,,,100,0,100,0,100,8590065666,100,0,76,24,91,19760,100,52,90,21476,24,24,81,139934144,,,100,0,100,0,200,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,31410,100,67426221352,100,2.83379E+11,,,,,,,,
2021-06-11,ZHZ3G2A6,ST14000NM0138,1.40005E+13,1,47,31348488,,,92,0,100,17,100,2000,88,585366419,,,96,4212,100,0,,,100,17,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2234,100,0,,,67,33,,,100,21,100,1115,33,33,3,31348488,,,100,120,100,120,200,0,100,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,3377,100,48329048155,100,51069037827,,,,,,,,
2021-04-01,40P0A03WF97G,TOSHIBA MG07ACA14TA,1.40005E+13,0,100,0,100,0,100,8139,100,1,100,0,100,0,100,0,86,5764,100,0,,,100,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,0,100,0,100,21,100,24,,,100,0,100,0,100,0,200,0,,,,,,,,,100,1441793,86,5754,100,0,100,0,,,100,537,,,,,,,,,,,100,0,,,,,,,,,,,,
2021-04-01,ZL230LM5,ST16000NM001G,1.60009E+13,0,77,53863784,,,98,0,100,2,100,0,75,31351378,,,99,1039,100,0,,,100,2,,,,,,,,,,,,,,,,,,,,,,,,,,,100,0,100,0,,,66,34,,,100,1,99,2296,34,34,,,,,100,0,100,0,200,0,100,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,210,100,4931490688,100,3913874500,,,,,,,,
